id,name,,,,,,,,,,,,,,,,,,
2536,Pele de Ventus,,,,,,,,,,,,,,,,,,
2537,Manteau de Diabolus,,,,,,,,,,,,,,,,,,
2538,Manteau do Capitão,,,,,,,,,,,,,,,,,,
2539,Manteau do Comandante,,,,,,,,,,,,,,,,,,
2540,Manteau do Xerife,,,,,,,,,,,,,,,,,,
2541,Manto de Asfrika,,,,,,,,,,,,,,,,,,
2542,Manteau de Chamas de Naght Sieger,,,,,,,,,,,,,,,,,,
2543,Manteau das Sílfides [A],,,,,,,,,,,,,,,,,,
2544,Couro de Leão de Vinhas,,,,,,,,,,,,,,,,,,
2545,Mushika,,,,,,,,,,,,,,,,,,
2546,Capuz de Praia,,,,,,,,,,,,,,,,,,
2547,Cheap Undershirt,,,,,,,,,,,,,,,,,,
2548,Neo Muffler,,,,,,,,,,,,,,,,,,
2549,Sobrepeliz Gloriosa,,,,,,,,,,,,,,,,,,
2550,Sobrepeliz de Pescador,,,,,,,,,,,,,,,,,,
2551,Crest of the Rider,,,,,,,,,,,,,,,,,,
2552,Mithril Magic Manteau,,,,,,,,,,,,,,,,,,
2553,Manteau do Dragão,,,,,,,,,,,,,,,,,,
2554,Pedaço de Pele do Guardião,,,,,,,,,,,,,,,,,,
2601,Anel,,,,,,,,,,,,,,,,,,
2602,Brinco,,,,,,,,,,,,,,,,,,
2603,Colar,,,,,,,,,,,,,,,,,,
2604,Luvas,,,,,,,,,,,,,,,,,,
2605,Broche,,,,,,,,,,,,,,,,,,
2607,Presilha,,,,,,,,,,,,,,,,,,
2608,Rosário,,,,,,,,,,,,,,,,,,
2609,Anel de Caveira,,,,,,,,,,,,,,,,,,
2610,Anel de Ouro,,,,,,,,,,,,,,,,,,
2611,Anel de Prata,,,,,,,,,,,,,,,,,,
2612,Anel de Flor,,,,,,,,,,,,,,,,,,
2613,Anel de Diamante,,,,,,,,,,,,,,,,,,
2614,Olho de Dullahan,,,,,,,,,,,,,,,,,,
2615,Anel de Defesa,,,,,,,,,,,,,,,,,,
2616,Anel Certeiro,,,,,,,,,,,,,,,,,,
2617,Luva Sacra,,,,,,,,,,,,,,,,,,
2618,Coleira de Matyr,,,,,,,,,,,,,,,,,,
2619,Luva de Puxada,,,,,,,,,,,,,,,,,,
2620,Anel dos Gatunos,,,,,,,,,,,,,,,,,,
2621,Anel,,,,,,,,,,,,,,,,,,
2622,Brinco,,,,,,,,,,,,,,,,,,
2623,Colar,,,,,,,,,,,,,,,,,,
2624,Luva,,,,,,,,,,,,,,,,,,
2625,Broche,,,,,,,,,,,,,,,,,,
2626,Rosário,,,,,,,,,,,,,,,,,,
2627,Cinto,,,,,,,,,,,,,,,,,,
2628,Bracelete de Aprendiz,,,,,,,,,,,,,,,,,,
2629,Megingjard,,,,,,,,,,,,,,,,,,
2630,Brisingamen,,,,,,,,,,,,,,,,,,
2631,Anel de Aniversário,,,,,,,,,,,,,,,,,,
2634,Anel do Noivo,,,,,,,,,,,,,,,,,,
2635,Anel da Noiva,,,,,,,,,,,,,,,,,,
2636,Anel de Ouro,,,,,,,,,,,,,,,,,,
2637,Anel de Prata,,,,,,,,,,,,,,,,,,
2638,Sacred Incense,,,,,,,,,,,,,,,,,,
2639,Occult Incense,,,,,,,,,,,,,,,,,,
2640,Anel de Kafra,,,,,,,,,,,,,,,,,,
2641,Bolsa de Mercador,,,,,,,,,,,,,,,,,,
2642,Anel de Ouro de Serin,,,,,,,,,,,,,,,,,,
2643,Anel de Ouro de Serin,,,,,,,,,,,,,,,,,,
2644,O Sinal,,,,,,,,,,,,,,,,,,
2645,Anel do Luar,,,,,,,,,,,,,,,,,,
2646,Bunch of Carnations,,,,,,,,,,,,,,,,,,
2647,Rosa do Nilo,,,,,,,,,,,,,,,,,,
2648,Anel de Morpheus,,,,,,,,,,,,,,,,,,
2649,Bracelete de Morpheus,,,,,,,,,,,,,,,,,,
2650,Cinto de Morrigane,,,,,,,,,,,,,,,,,,
2651,Pingente de Morrigane,,,,,,,,,,,,,,,,,,
2652,Broche Amaldiçoado da Deusa da Fortuna,,,,,,,,,,,,,,,,,,
2653,Anel do Sacrifício,,,,,,,,,,,,,,,,,,
2654,Cinto Shinobi,,,,,,,,,,,,,,,,,,
2655,Bola de Ferro Ensanguentada,,,,,,,,,,,,,,,,,,
2656,Talismã da Armadura,,,,,,,,,,,,,,,,,,
2657,Passe do Laboratório,,,,,,,,,,,,,,,,,,
2658,Rosa do Nilo,,,,,,,,,,,,,,,,,,
2659,Núcleo Vesper 01,,,,,,,,,,,,,,,,,,
2660,Núcleo Vesper 02,,,,,,,,,,,,,,,,,,
2661,Núcleo Vesper 03,,,,,,,,,,,,,,,,,,
2662,Núcleo Vesper 04,,,,,,,,,,,,,,,,,,
2663,Manopla Certeira,,,,,,,,,,,,,,,,,,
2664,Estola,,,,,,,,,,,,,,,,,,
2665,Anel do Exorcismo,,,,,,,,,,,,,,,,,,
2666,Lanterna da Fé ,,,,,,,,,,,,,,,,,,
2667,Luva do Arqueiro,,,,,,,,,,,,,,,,,,
2668,Woman Glory,,,,,,,,,,,,,,,,,,
2669,RJC Necklace,,,,,,,,,,,,,,,,,,
2670,Ring of Longing,,,,,,,,,,,,,,,,,,
2671,Luva de Puxada,,,,,,,,,,,,,,,,,,
2672,3rd Anniversary Celebration Ring,,,,,,,,,,,,,,,,,,
2673,Warrior s Shining Ring,,,,,,,,,,,,,,,,,,
2674,Ring of Honor,,,,,,,,,,,,,,,,,,
2675,Lord Ring,,,,,,,,,,,,,,,,,,
2676,Hunter s Earring,,,,,,,,,,,,,,,,,,
2677,Anel Espiritual,,,,,,,,,,,,,,,,,,
2678,Anel do Senhor das Chamas,,,,,,,,,,,,,,,,,,
2679,Anel da Ressonância,,,,,,,,,,,,,,,,,,
2680,Anel Elemental Menor,,,,,,,,,,,,,,,,,,
2681,Republic Anniversary Ring,,,,,,,,,,,,,,,,,,
2682,Anel da Água,,,,,,,,,,,,,,,,,,
2683,Anel do Fogo,,,,,,,,,,,,,,,,,,
2684,Anel do Vento,,,,,,,,,,,,,,,,,,
2685,Anel da Terra,,,,,,,,,,,,,,,,,,
2686,Orelhas de Elfo [A],,,,,,,,,,,,,,,,,,
2687,Florzinha [A],,,,,,,,,,,,,,,,,,
2688,Anel Certeiro [A],,,,,,,,,,,,,,,,,,
2689,Brinco [A],,,,,,,,,,,,,,,,,,
2690,Anel [A],,,,,,,,,,,,,,,,,,
2691,Colar [A],,,,,,,,,,,,,,,,,,
2692,Luvas [A],,,,,,,,,,,,,,,,,,
2693,Broche [A],,,,,,,,,,,,,,,,,,
2694,Rosário [A],,,,,,,,,,,,,,,,,,
2695,Anel de Defesa [A],,,,,,,,,,,,,,,,,,
2696,Núcleo Vesper 01 [A],,,,,,,,,,,,,,,,,,
2697,Núcleo Vesper 02 [A],,,,,,,,,,,,,,,,,,
2698,Núcleo Vesper 03 [A],,,,,,,,,,,,,,,,,,
2699,Núcleo Vesper 04 [A],,,,,,,,,,,,,,,,,,
2700,Brasão de Seda Vermelha,,,,,,,,,,,,,,,,,,
2701,Luvas de Orleans,,,,,,,,,,,,,,,,,,
2702,Chifre de Bisão,,,,,,,,,,,,,,,,,,
2703,Anel do Especialista,,,,,,,,,,,,,,,,,,
2704,Golden Accessories,,,,,,,,,,,,,,,,,,
2705,Golden Accessories,,,,,,,,,,,,,,,,,,
2706,Arrest Handcuffs,,,,,,,,,,,,,,,,,,
2707,Gusli,,,,,,,,,,,,,,,,,,
2708,Chinese Handicraft,,,,,,,,,,,,,,,,,,
2709,5th Anniversary Coin,,,,,,,,,,,,,,,,,,
2710,Bola de Ferro Ensangüentada [A],,,,,,,,,,,,,,,,,,
2711,Spiritual Ring,,,,,,,,,,,,,,,,,,
2712,Ragnarok Limited Edition,,,,,,,,,,,,,,,,,,
2713,Certificate,,,,,,,,,,,,,,,,,,
2714,Marvelous Pendant,,,,,,,,,,,,,,,,,,
2715,Anel de Caveira,,,,,,,,,,,,,,,,,,
2716,Luva de Bibliotecário,,,,,,,,,,,,,,,,,,
2717,Relógio de Bolso,,,,,,,,,,,,,,,,,,
2718,Broche Lunático,,,,,,,,,,,,,,,,,,
2719,Pulso de Ferro,,,,,,,,,,,,,,,,,,
2720,Medalha de Honra,,,,,,,,,,,,,,,,,,
2721,Medalha de Honra,,,,,,,,,,,,,,,,,,
2722,Medalha de Honra,,,,,,,,,,,,,,,,,,
2723,Medalha de Honra,,,,,,,,,,,,,,,,,,
2724,Medalha de Honra,,,,,,,,,,,,,,,,,,
2725,Medalha de Honra,,,,,,,,,,,,,,,,,,
2726,Asas de Ícaro ,,,,,,,,,,,,,,,,,,
2727,Xale do Arqueiro,,,,,,,,,,,,,,,,,,
2728,Mão Maldita,,,,,,,,,,,,,,,,,,
2729,Anel de Diabolus,,,,,,,,,,,,,,,,,,
2730,Selo da Guarda Continental,,,,,,,,,,,,,,,,,,
2731,Pedra Encantada de Morroc,,,,,,,,,,,,,,,,,,
2732,Anel de Morroc,,,,,,,,,,,,,,,,,,
2733,Estrela de Xerife,,,,,,,,,,,,,,,,,,
2734,Ordem Oficial A,,,,,,,,,,,,,,,,,,
2735,Ordem Oficial B,,,,,,,,,,,,,,,,,,
2736,Piercing da Marinha,,,,,,,,,,,,,,,,,,
2737,Tornozeleira da Marinha,,,,,,,,,,,,,,,,,,
2738,Shiny Coin,,,,,,,,,,,,,,,,,,
2739,Ordinary Coin,,,,,,,,,,,,,,,,,,
2740,Rusty Coin,,,,,,,,,,,,,,,,,,
2741,O Zero Anel [A],,,,,,,,,,,,,,,,,,
2743,Anel Angelical,3000,"AL_HEAL; autobonus3 \""{ bonus bHealPower","20; }\""",50,3000,"AM_POTIONPITCHER; autobonus3 \""{ bonus bHealPower","20; }\""",50,3000,"PR_SANCTUARY; """,,,,,,,,
2744,Anel de Corrida,,,,,,,,,,,,,,,,,,
2745,Broche de Pinguicula,,,,,,,,,,,,,,,,,,
2746,Coração Frio,,,,,,,,,,,,,,,,,,
2747,Gato Preto,,,,,,,,,,,,,,,,,,
2748,Estrela Maldita,,,,,,,,,,,,,,,,,,
2749,Luva de Linho,,,,,,,,,,,,,,,,,,
2751,Broche de Formatura Mágico,,,,,,,,,,,,,,,,,,
2752,Praccsinos,,,,,,,,,,,,,,,,,,
2753,Anel do Caçador Veterano [A],,,,,,,,,,,,,,,,,,
2754,Anel do Caçador de Morto-Vivo [A],,,,,,,,,,,,,,,,,,
2755,Anel do Ganhador [A],,,,,,,,,,,,,,,,,,
2756,Anel do Devastador [A],,,,,,,,,,,,,,,,,,
2757,Anel do Colecionador de Insetos [A],,,,,,,,,,,,,,,,,,
2758,Anel do Pescador [A],,,,,,,,,,,,,,,,,,
2759,Anel do Exorcista [A],,,,,,,,,,,,,,,,,,
2760,Anel do Açougueiro [A],,,,,,,,,,,,,,,,,,
2761,Anel do Anjo Caído [A],,,,,,,,,,,,,,,,,,
2762,Anel do Caçador de Dragões [A],,,,,,,,,,,,,,,,,,
2763,Neo Skull Ring,,,,,,,,,,,,,,,,,,
2764,Vara de Pescar Pequena,,,,,,,,,,,,,,,,,,
2765,Estatueta de Aprendiz,,,,,,,,,,,,,,,,,,
2766,Estatueta de Espadachin,,,,,,,,,,,,,,,,,,
2767,Estatueta de Noviço,,,,,,,,,,,,,,,,,,
2768,Estatueta de Mago,,,,,,,,,,,,,,,,,,
2769,Estatueta de Arqueiro,,,,,,,,,,,,,,,,,,
2770,Estatueta de Gatuno,,,,,,,,,,,,,,,,,,
2771,Estatueta de Mercador,,,,,,,,,,,,,,,,,,
2772,Anel Glorioso,,,,,,,,,,,,,,,,,,
2773,Anel Glorioso Industrializado,,,,,,,,,,,,,,,,,,
2774,Anel Glorioso Barato,,,,,,,,,,,,,,,,,,
2775,Isca,,,,,,,,,,,,,,,,,,
2776,Adventurer s Trusty Towel,,,,,,,,,,,,,,,,,,
2777,Shaman Ring,,,,,,,,,,,,,,,,,,
2778,Shaman Earrings,,,,,,,,,,,,,,,,,,
2779,Dark Knight Belt,,,,,,,,,,,,,,,,,,
2780,Dark Knight Glove,10000,0,"\""{ specialeffect2 EF_POTION_BERSERK; }\""; """,,,,,,,,,,,,,,,
2781,Aumdura s Benefit,,,,,,,,,,,,,,,,,,
2782,Anel do Rei Sábio,,,,,,,,,,,,,,,,,,
2783,Anel da Pedra do Olho,,,,,,,,,,,,,,,,,,
2784,Caixinha Noite Feliz,,,,,,,,,,,,,,,,,,
2785,Orlean s Gloves,,,,,,,,,,,,,,,,,,
2786,Spiritual Ring,,,,,,,,,,,,,,,,,,
2787,Broche da Gota d Água,,,,,,,,,,,,,,,,,,
2788,Brinco de Bradium,,,,,,,,,,,,,,,,,,
2789,Anel de Bradium,,,,,,,,,,,,,,,,,,
2790,Broche de Bradium,,,,,,,,,,,,,,,,,,
2791,Fresh Fish,,,,,,,,,,,,,,,,,,
2794,Anel de Runa Mágica,,,,,,,,,,,,,,,,,,
2795,Anel de Maçã Verde,,,,,,,,,,,,,,,,,,
2796,Rocha Mágica,,,,,,,,,,,,,,,,,,
2797,Rocha Mágica,,,,,,,,,,,,,,,,,,
2798,Desejo do Arcanjo,1762,"50; } """,,,,,,,,,,,,,,,,
2799,Kuirpenring,,,,,,,,,,,,,,,,,,
2819,Manual do Espadachim,,,,,,,,,,,,,,,,,,
2820,Manual do Gatuno,,,,,,,,,,,,,,,,,,
2821,Manual do Noviço,,,,,,,,,,,,,,,,,,
2822,Manual do Arqueiro,,,,,,,,,,,,,,,,,,
2823,Manual do Mercador,,,,,,,,,,,,,,,,,,
2824,Manual do Mago,,,,,,,,,,,,,,,,,,
4001,Carta Poring,,,,,,,,,,,,,,,,,,
4002,Carta Fabre,,,,,,,,,,,,,,,,,,
4003,Carta Pupa,,,,,,,,,,,,,,,,,,
4004,Carta Drops,,,,,,,,,,,,,,,,,,
4005,Carta Poring Noel,,,,,,,,,,,,,,,,,,
4006,Carta Lunático,,,,,,,,,,,,,,,,,,
4007,Carta Ovo de Peco Peco,,,,,,,,,,,,,,,,,,
4008,Carta Picky,,,,,,,,,,,,,,,,,,
4009,Carta Chonchon,,,,,,,,,,,,,,,,,,
4010,Carta Salgueiro,,,,,,,,,,,,,,,,,,
4011,Carta Picky com casca,,,,,,,,,,,,,,,,,,
4012,Carta Ovo de Besouro-Ladrão,,,,,,,,,,,,,,,,,,
4013,Carta Ovo de Andre,,,,,,,,,,,,,,,,,,
4014,Carta Sapo de Roda,,,,,,,,,,,,,,,,,,
4015,Carta Condor,,,,,,,,,,,,,,,,,,
4016,Carta Besouro-Ladrão,,,,,,,,,,,,,,,,,,
4017,Carta Bebe Selvagem,,,,,,,,,,,,,,,,,,
4018,Carta Larva de Andre,,,,,,,,,,,,,,,,,,
4019,Carta Zangão,,,,,,,,,,,,,,,,,,
4020,Carta Familiar,,,,,,,,,,,,,,,,,,
4021,Carta Rocker,,,,,,,,,,,,,,,,,,
4022,Carta Esporo,,,,,,,,,,,,,,,,,,
4023,Carta Filhote de Lobo do Deserto,,,,,,,,,,,,,,,,,,
4024,Carta Plankton,,,,,,,,,,,,,,,,,,
4025,Carta Esqueleto,,,,,,,,,,,,,,,,,,
4026,Carta Besouro-Ladrão Fêmea,,,,,,,,,,,,,,,,,,
4027,Carta Kukre,,,,,,,,,,,,,,,,,,
4028,Carta Tarou,,,,,,,,,,,,,,,,,,
4029,Carta Lobo,,,,,,,,,,,,,,,,,,
4030,Carta Mandrágora,,,,,,,,,,,,,,,,,,
4031,Carta Peco Peco,,,,,,,,,,,,,,,,,,
4032,Carta Ambernite,,,,,,,,,,,,,,,,,,
4033,Carta Poporing,,,,,,,,,,,,,,,,,,
4034,Carta Rabo-de-Verme,,,,,,,,,,,,,,,,,,
4035,Carta Hidra,,,,,,,,,,,,,,,,,,
4036,Carta Muka,,,,,,,,,,,,,,,,,,
4037,Carta Jibóia,,,,,,,,,,,,,,,,,,
4038,Carta Zumbi,,,,,,,,,,,,,,,,,,
4039,Carta Percevejo,,,,,,,,,,,,,,,,,,
4040,Carta Creamy,,,,,,,,,,,,,,,,,,
4041,Carta Koko,,,,,,,,,,,,,,,,,,
4042,Carta Chonchon de Aço,,,,,,,,,,,,,,,,,,
4043,Carta Andre,,,,,,,,,,,,,,,,,,
4044,Carta Fumacento,,,,,,,,,,,,,,,,,,
4045,Carta Besouro-Chifre,,,,,,,,,,,,,,,,,,
4046,Carta Martin,,,,,,,,,,,,,,,,,,
4047,Carta Ghostring,,,,,,,,,,,,,,,,,,
4048,Carta Esporo Venenoso,,,,,,,,,,,,,,,,,,
4049,Carta Vadon,,,,,,,,,,,,,,,,,,
4050,Carta Besouro-Ladrão Macho,,,,,,,,,,,,,,,,,,
4051,Carta Yoyo,,,,,,,,,,,,,,,,,,
4052,Carta Salgueiro Ancião,,,,,,,,,,,,,,,,,,
4053,Carta Vitata,,,,,,,,,,,,,,,,,,
4054,Carta Angeling,,,,,,,,,,,,,,,,,,
4055,Carta Marina,,,,,,,,,,,,,,,,,,
4056,Carta Poeira,,,,,,,,,,,,,,,,,,
4057,Carta Metaller,,,,,,,,,,,,,,,,,,
4058,Carta Sapo de Thara,,,,,,,,,,,,,,,,,,
4059,Carta Soldado Andre,,,,,,,,,,,,,,,,,,
4060,Carta Goblin,,,,,,,,,,,,,,,,,,
4061,Carta Cornutus,,,,,,,,,,,,,,,,,,
4062,Carta Anaconda,,,,,,,,,,,,,,,,,,
4063,Carta Caramelo,,,,,,,,,,,,,,,,,,
4064,Carta Zerom,,,,,,,,,,,,,,,,,,
4065,Carta Kaho,,,,,,,,,,,,,,,,,,
4066,Carta Guerreiro Orc,,,,,,,,,,,,,,,,,,
4067,Carta Megalodon,,,,,,,,,,,,,,,,,,
4068,Carta Escorpião,,,,,,,,,,,,,,,,,,
4069,Carta Drainliar,,,,,,,,,,,,,,,,,,
4070,Carta Eggyra,,,,,,,,,,,,,,,,,,
4071,Carta Orc Zumbi,,,,,,,,,,,,,,,,,,
4072,Carta Golem,,,,,,,,,,,,,,,,,,
4073,Carta Esqueleto Pirata,,,,,,,,,,,,,,,,,,
4074,Carta Pé-Grande,,,,,,,,,,,,,,,,,,
4075,Carta Argos,,,,,,,,,,,,,,,,,,
4076,Carta Magnólia,,,,,,,,,,,,,,,,,,
4077,Carta Fen,,,,,,,,,,,,,,,,,,
4078,Carta Selvagem,,,,,,,,,,,,,,,,,,
4079,Carta Louva-a-Deus,,,,,,,,,,,,,,,,,,
4080,Carta Flora,,,,,,,,,,,,,,,,,,
4081,Carta Hode,,,,,,,,,,,,,,,,,,
4082,Carta Lobo do Deserto,,,,,,,,,,,,,,,,,,
4083,Carta Rafflesia,,,,,,,,,,,,,,,,,,
4084,Carta Esfera Marinha,,,,,,,,,,,,,,,,,,
4085,Carta Orc Esqueleto,,,,,,,,,,,,,,,,,,
4086,Carta Esqueleto Soldado,,,,,,,,,,,,,,,,,,
4087,Carta Giearth,,,,,,,,,,,,,,,,,,
4088,Carta Frilldora,,,,,,,,,,,,,,,,,,
4089,Carta Peixe-Espada,,,,,,,,,,,,,,,,,,
4090,Carta Munak,,,,,,,,,,,,,,,,,,
4091,Carta Cobold,,,,,,,,,,,,,,,,,,
4092,Carta Esqueleto Operário,,,,,,,,,,,,,,,,,,
4093,Carta Obeaune,,,,,,,,,,,,,,,,,,
4094,Carta Esqueleto Arqueiro,,,,,,,,,,,,,,,,,,
4095,Carta Marte,,,,,,,,,,,,,,,,,,
4096,Carta Zenorc,,,,,,,,,,,,,,,,,,
4097,Carta Matyr,,,,,,,,,,,,,,,,,,
4098,Carta Dokebi,,,,,,,,,,,,,,,,,,
4099,Carta Pasana,,,,,,,,,,,,,,,,,,
4100,Carta Sohee,,,,,,,,,,,,,,,,,,
4101,Carta Arenoso,,,,,,,,,,,,,,,,,,
4102,Carta Sussurro,,,,,,,,,,,,,,,,,,
4103,Carta Horong,,,,,,,,,,,,,,,,,,
4104,Carta Réquiem,,,,,,,,,,,,,,,,,,
4105,Carta Cavalo-Marinho,,,,,,,,,,,,,,,,,,
4106,Carta Múmia,,,,,,,,,,,,,,,,,,
4107,Carta Verit,,,,,,,,,,,,,,,,,,
4108,Carta Névoa,,,,,,,,,,,,,,,,,,
4109,Carta Jakk,,,,,,,,,,,,,,,,,,
4110,Carta Carniçal,,,,,,,,,,,,,,,,,,
4111,Carta Strouf,,,,,,,,,,,,,,,,,,
4112,Carta Marduk,,,,,,,,,,,,,,,,,,
4113,Carta Marionete,,,,,,,,,,,,,,,,,,
4114,Carta Argiope,,,,,,,,,,,,,,,,,,
4115,Carta Mosca Caçadora,,,,,,,,,,,,,,,,,,
4116,Carta Ísis,,,,,,,,,,,,,,,,,,
4117,Carta Sorrateiro,,,,,,,,,,,,,,,,,,
4118,Carta Petite,,,,,,,,,,,,,,,,,,
4119,Carta Bathory,,,,,,,,,,,,,,,,,,
4120,Carta Petite Voador,,,,,,,,,,,,,,,,,,
4121,Carta Freeoni,,,,,,,,,,,,,,,,,,
4122,Carta Deviruchi,,,,,,,,,,,,,,,,,,
4123,Carta Eddga,,,,,,,,,,,,,,,,,,
4124,Carta Medusa,,,,,,,,,,,,,,,,,,
4125,Carta Deviace,,,,,,,,,,,,,,,,,,
4126,Carta Minorous,,,,,,,,,,,,,,,,,,
4127,Carta Pesadelo,,,,,,,,,,,,,,,,,,
4128,Carta Besouro-Ladrão Dourado,,,,,,,,,,,,,,,,,,
4129,Carta Bafomé Jr.,,,,,,,,,,,,,,,,,,
4130,Carta Rei Escorpião,,,,,,,,,,,,,,,,,,
4131,Carta Flor do Luar,,,,,,,,,,,,,,,,,,
4132,Carta Abelha-Rainha,,,,,,,,,,,,,,,,,,
4133,Carta Raydric,,,,,,,,,,,,,,,,,,
4134,Carta Drácula,,,,,,,,,,,,,,,,,,
4135,Carta Senhor dos Orcs,,,,,,,,,,,,,,,,,,
4136,Carta Khalitzburg,,,,,,,,,,,,,,,,,,
4137,Carta Drake,,,,,,,,,,,,,,,,,,
4138,Carta Anubis,,,,,,,,,,,,,,,,,,
4139,Carta Coringa,,,,,,,,,,,,,,,,,,
4140,Carta Cavaleiro do Abismo,,,,,,,,,,,,,,,,,,
4141,Carta Druida Maligno,,,,,,,,,,,,,,,,,,
4142,Carta Doppelganger,,,,,,,,,,,,,,,,,,
4143,Carta Orc Herói,,,,,,,,,,,,,,,,,,
4144,Carta Osíris,,,,,,,,,,,,,,,,,,
4145,Carta Belzebu,,,,,,,,,,,,,,,,,,
4146,Carta Maya,,,,,,,,,,,,,,,,,,
4147,Carta Bafomé,,,,,,,,,,,,,,,,,,
4148,Carta Faraó,,,,,,,,,,,,,,,,,,
4149,Carta Gárgula,,,,,,,,,,,,,,,,,,
4150,Carta Bode,,,,,,,,,,,,,,,,,,
4151,Carta Gajomart,,,,,,,,,,,,,,,,,,
4152,Carta Pingu,,,,,,,,,,,,,,,,,,
4153,Carta Caranguejo,,,,,,,,,,,,,,,,,,
4154,Carta Pirralho,,,,,,,,,,,,,,,,,,
4155,Carta Líder Goblin,,,,,,,,,,,,,,,,,,
4156,Carta Goblin a Vapor,,,,,,,,,,,,,,,,,,
4157,Carta Goblin Arqueiro,,,,,,,,,,,,,,,,,,
4158,Carta Exterminador Voador,,,,,,,,,,,,,,,,,,
4159,Carta Nove Caudas,,,,,,,,,,,,,,,,,,
4160,Carta Soldado Atirador,,,,,,,,,,,,,,,,,,
4161,Carta Grand Peco,,,,,,,,,,,,,,,,,,
4162,Carta Grizzly,,,,,,,,,,,,,,,,,,
4163,Carta Grifo,,,,,,,,,,,,,,,,,,
4164,Carta Gullinbursti,,,,,,,,,,,,,,,,,,
4165,Carta Ferrão,,,,,,,,,,,,,,,,,,
4166,Carta Pesadelo Sombrio,,,,,,,,,,,,,,,,,,
4167,Carta Nereida,,,,,,,,,,,,,,,,,,
4168,Carta Senhor das Trevas,,,,,,,,,,,,,,,,,,
4169,Carta Ilusão das Trevas,,,,,,,,,,,,,,,,,,
4170,Carta Moldura Maldita,,,,,,,,,,,,,,,,,,
4171,Carta Sacerdote Maldito,,,,,,,,,,,,,,,,,,
4172,Carta Papel,,,,,,,,,,,,,,,,,,
4173,Carta Pungus,,,,,,,,,,,,,,,,,,
4174,Carta Deviling,,,,,,,,,,,,,,,,,,
4175,Carta Sapo Venenoso,,,,,,,,,,,,,,,,,,
4176,Carta Dullahan,,,,,,,,,,,,,,,,,,
4177,Carta Dríade,,,,,,,,,,,,,,,,,,
4178,Carta Lavadeira,,,,,,,,,,,,,,,,,,
4179,Carta Libélula,,,,,,,,,,,,,,,,,,
4180,Carta Furador,,,,,,,,,,,,,,,,,,
4181,Carta Mascarado,,,,,,,,,,,,,,,,,,
4182,Carta Diabólico,,,,,,,,,,,,,,,,,,
4183,Carta Lobo Errante,,,,,,,,,,,,,,,,,,
4184,Carta Golem de Lava,,,,,,,,,,,,,,,,,,
4185,Carta Rideword,,,,,,,,,,,,,,,,,,
4186,Carta Raggler,,,,,,,,,,,,,,,,,,
4187,Carta Raydric Arqueiro,,,,,,,,,,,,,,,,,,
4188,Carta Leib Olmai,,,,,,,,,,,,,,,,,,
4189,Carta Aparição,,,,,,,,,,,,,,,,,,
4190,Carta Alma Penada,,,,,,,,,,,,,,,,,,
4191,Carta Loli Ruri,,,,,,,,,,,,,,,,,,
4192,Carta Giro-Goblin,,,,,,,,,,,,,,,,,,
4193,Carta Lude,,,,,,,,,,,,,,,,,,
4194,Carta Rybio,,,,,,,,,,,,,,,,,,
4195,Carta Gato de Folha,,,,,,,,,,,,,,,,,,
4196,Carta Marin,,,,,,,,,,,,,,,,,,
4197,Carta Mastering,,,,,,,,,,,,,,,,,,
4198,Carta Maya Macho,,,,,,,,,,,,,,,,,,
4199,Carta Tritão,,,,,,,,,,,,,,,,,,
4200,Carta Megalith,,,,,,,,,,,,,,,,,,
4201,Carta Majoruros,,,,,,,,,,,,,,,,,,
4202,Carta Mao Guai,,,,,,,,,,,,,,,,,,
4203,Carta Dragão Mutante,,,,,,,,,,,,,,,,,,
4204,Carta Diabinho,,,,,,,,,,,,,,,,,,
4205,Carta Mímico,,,,,,,,,,,,,,,,,,
4206,Carta Presente,,,,,,,,,,,,,,,,,,
4207,Carta Mysteltainn,,,,,,,,,,,,,,,,,,
4208,Carta Boneco de Miyabi,,,,,,,,,,,,,,,,,,
4209,Carta Violinista,,,,,,,,,,,,,,,,,,
4210,Carta Andarilho,,,,,,,,,,,,,,,,,,
4211,Carta Vocal,,,,,,,,,,,,,,,,,,
4212,Carta Bongun,,,,,,,,,,,,,,,,,,
4213,Carta Escaravelho,,,,,,,,,,,,,,,,,,
4214,Carta Serial Killer,,,,,,,,,,,,,,,,,,
4215,Carta Labareda,,,,,,,,,,,,,,,,,,
4216,Carta Sasquatch,,,,,,,,,,,,,,,,,,
4217,Carta Pessegueira Encantada,,,,,,,,,,,,,,,,,,
4218,Carta Succubus,,,,,,,,,,,,,,,,,,
4219,Carta Verme Sábio,,,,,,,,,,,,,,,,,,
4220,Carta Soldado,,,,,,,,,,,,,,,,,,
4221,Carta Esqueleto General,,,,,,,,,,,,,,,,,,
4222,Carta Esqueleto Prisioneiro,,,,,,,,,,,,,,,,,,
4223,Carta Golem Estalactítico,,,,,,,,,,,,,,,,,,
4224,Carta Talo de Verme,,,,,,,,,,,,,,,,,,
4225,Carta Atirador de Pedras,,,,,,,,,,,,,,,,,,
4226,Carta Sting,,,,,,,,,,,,,,,,,,
4227,Carta Coelho,,,,,,,,,,,,,,,,,,
4228,Carta Rochoso,,,,,,,,,,,,,,,,,,
4229,Carta Gerente,,,,,,,,,,,,,,,,,,
4230,Carta Shinobi,,,,,,,,,,,,,,,,,,
4231,Carta Mi Gao,,,,,,,,,,,,,,,,,,
