id,name,,,,,,,,,,,,,,,,,,,,,,,
1977,Valorous Battle Lariat,,,,,,,,,,,,,,,,,,,,,,,
1978,Brave Battle Lariat,NULL,NULL,,,,,,,,,,,,,,,,,,,,,
1979,Stem of Nepenthes,"\""DC_THROWARROW\""",Eff_Freeze,"1000; }""",NULL,NULL,,,,,,,,,,,,,,,,,,
1980,Whip of Balance,"3;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
1981,Glorious Lariat,"100;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
1982,Phenomena Whip,NULL,,,,,,,,,,,,,,,,,,,,,,
1983,Rante Whip,,,,,,,,,,,,,,,,,,,,,,,
2000,Staff of Destruction,366,"-50;""",NULL,NULL,,,,,,,,,,,,,,,,,,,
2001,Divine Cross,,,,,,,,,,,,,,,,,,,,,,,
2002,Glorious Destruction Staff,200,1; bonus5 bAutoSpellOnSkill,"\""WZ_METEOR\""","\""MG_SAFETYWALL\""",10,200,1; bonus5 bAutoSpellOnSkill,"\""WZ_VERMILION\""","\""MG_SAFETYWALL\""",10,200,"1; }""",NULL,NULL,,,,,,,,,
2003,Staff of Destruction,366,"-50;""",NULL,NULL,,,,,,,,,,,,,,,,,,,
2004,Kronos,1,5000,BF_MAGIC,"\""{specialeffect2 EF_ENHANCE;}\"";""",NULL,NULL,,,,,,,,,,,,,,,,,
2005,Dea Staff,"\""AL_HEAL\""","\""{specialeffect2 EF_MAGICALATTHIT;  heal 0","200;}\"";""",NULL,NULL,,,,,,,,,,,,,,,,,,
2006,Staff Of Light,,,,,,,,,,,,,,,,,,,,,,,
2101,Guard,,,,,,,,,,,,,,,,,,,,,,,
2102,Guard,,,,,,,,,,,,,,,,,,,,,,,
2103,Buckler,,,,,,,,,,,,,,,,,,,,,,,
2104,Buckler,,,,,,,,,,,,,,,,,,,,,,,
2105,Shield,,,,,,,,,,,,,,,,,,,,,,,
2106,Shield,,,,,,,,,,,,,,,,,,,,,,,
2107,Mirror Shield,,,,,,,,,,,,,,,,,,,,,,,
2108,Mirror Shield,,,,,,,,,,,,,,,,,,,,,,,
2109,Memory Book,,,,,,,,,,,,,,,,,,,,,,,
2110,Holy Guard,,,,,,,,,,,,,,,,,,,,,,,
2111,Sacred Mission,,,,,,,,,,,,,,,,,,,,,,,
2112,Novice Guard,,,,,,,,,,,,,,,,,,,,,,,
2113,Novice Shield,,,,,,,,,,,,,,,,,,,,,,,
2114,Stone Buckler,,,,,,,,,,,,,,,,,,,,,,,
2115,Valkyrja's Shield,,,,,,,,,,,,,,,,,,,,,,,
2116,Angelic Guard,,,,,,,,,,,,,,,,,,,,,,,
2117,Arm Guard,,,,,,,,,,,,,,,,,,,,,,,
2118,Arm Guard,,,,,,,,,,,,,,,,,,,,,,,
2119,Advanced Arm Guard,,,,,,,,,,,,,,,,,,,,,,,
2120,Advanced Arm Guard,,,,,,,,,,,,,,,,,,,,,,,
2121,Memory Book,,,,,,,,,,,,,,,,,,,,,,,
2122,Platinum Shield,BF_MAGIC,"0;""",NULL,NULL,,,,,,,,,,,,,,,,,,,
2123,Orleans's Server,,,,,,,,,,,,,,,,,,,,,,,
2124,Thorny Buckler,,,,,,,,,,,,,,,,,,,,,,,
2125,Strong Shield,,,,,,,,,,,,,,,,,,,,,,,
2126,Guyak Shield,,,,,,,,,,,,,,,,,,,,,,,
2127,Secular Mission,,,,,,,,,,,,,,,,,,,,,,,
2128,Sacred Mission,,,,,,,,,,,,,,,,,,,,,,,
2129,Exorcism Bible,,,,,,,,,,,,,,,,,,,,,,,
2130,Cross Shield,30; bonus bUseSPrate,"10;""",NULL,NULL,,,,,,,,,,,,,,,,,,,
2131,Magic Bible Vol1,,,,,,,,,,,,,,,,,,,,,,,
2132,Shell Of Resistance,,,,,,,,,,,,,,,,,,,,,,,
2133,Tournament Shield,,,,,,,,,,,,,,,,,,,,,,,
2134,Shield of Naga,5000,BF_WEAPON,"\""{specialeffect2 EF_GUARD;}\"";""",NULL,NULL,,,,,,,,,,,,,,,,,,
2135,Shadow Guard,,,,,,,,,,,,,,,,,,,,,,,
2136,Cracked Buckler,"1;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
2137,Neo Valkyrja's Shield,,,,,,,,,,,,,,,,,,,,,,,
2138,Bradium Shield,"500;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
2199,Ahura Mazdah,"5; Skill \""HW_MAGICPOWER\""",10; bonus bMaxHPRate,200; bonus bNoGemStone,0;  bonus bSpeedRate,"25;""","sc_start4 SC_ENDURE,60000,10,0,0,1;",sc_end SC_ENDURE;,,,,,,,,,,,,,,,,
2201,Sunglasses,,,,,,,,,,,,,,,,,,,,,,,
2202,Sunglasses,,,,,,,,,,,,,,,,,,,,,,,
2203,Glasses,,,,,,,,,,,,,,,,,,,,,,,
2204,Glasses,,,,,,,,,,,,,,,,,,,,,,,
2205,Diver Goggles,,,,,,,,,,,,,,,,,,,,,,,
2206,Wedding Veil,,,,,,,,,,,,,,,,,,,,,,,
2207,Fancy Flower,,,,,,,,,,,,,,,,,,,,,,,
2208,Ribbon,,,,,,,,,,,,,,,,,,,,,,,
2209,Ribbon,,,,,,,,,,,,,,,,,,,,,,,
2210,Hair Band,,,,,,,,,,,,,,,,,,,,,,,
2211,Bandana,,,,,,,,,,,,,,,,,,,,,,,
2212,Eye Patch,,,,,,,,,,,,,,,,,,,,,,,
2213,Kitty Band,,,,,,,,,,,,,,,,,,,,,,,
2214,Bunny Band,,,,,,,,,,,,,,,,,,,,,,,
2215,Flower Band,,,,,,,,,,,,,,,,,,,,,,,
2216,Biretta,,,,,,,,,,,,,,,,,,,,,,,
2217,Biretta,,,,,,,,,,,,,,,,,,,,,,,
2218,Flu Mask,,,,,,,,,,,,,,,,,,,,,,,
2219,Flu Mask,,,,,,,,,,,,,,,,,,,,,,,
2220,Hat,,,,,,,,,,,,,,,,,,,,,,,
2221,Hat,,,,,,,,,,,,,,,,,,,,,,,
2222,Turban,,,,,,,,,,,,,,,,,,,,,,,
2223,Turban,,,,,,,,,,,,,,,,,,,,,,,
2224,Goggles,,,,,,,,,,,,,,,,,,,,,,,
2225,Goggles,,,,,,,,,,,,,,,,,,,,,,,
2226,Cap,,,,,,,,,,,,,,,,,,,,,,,
2227,Cap,,,,,,,,,,,,,,,,,,,,,,,
2228,Helm,,,,,,,,,,,,,,,,,,,,,,,
2229,Helm,,,,,,,,,,,,,,,,,,,,,,,
2230,Gemmed Sallet,,,,,,,,,,,,,,,,,,,,,,,
2231,Gemmed Sallet,,,,,,,,,,,,,,,,,,,,,,,
2232,Circlet,,,,,,,,,,,,,,,,,,,,,,,
2233,Circlet,,,,,,,,,,,,,,,,,,,,,,,
2234,Tiara,,,,,,,,,,,,,,,,,,,,,,,
2235,Crown,,,,,,,,,,,,,,,,,,,,,,,
2236,Santa Hat,,,,,,,,,,,,,,,,,,,,,,,
2237,Bandit Beard,,,,,,,,,,,,,,,,,,,,,,,
2239,Monocle,,,,,,,,,,,,,,,,,,,,,,,
2240,Beard,,,,,,,,,,,,,,,,,,,,,,,
2241,Grampa Beard,,,,,,,,,,,,,,,,,,,,,,,
2242,Purple Glasses,,,,,,,,,,,,,,,,,,,,,,,
2243,Geek Glasses,,,,,,,,,,,,,,,,,,,,,,,
2244,Big Ribbon,,,,,,,,,,,,,,,,,,,,,,,
2245,Sweet Gent,,,,,,,,,,,,,,,,,,,,,,,
2246,Golden Gear,,,,,,,,,,,,,,,,,,,,,,,
2247,Romantic Gent,,,,,,,,,,,,,,,,,,,,,,,
2248,Western Grace,,,,,,,,,,,,,,,,,,,,,,,
2249,Coronet,,,,,,,,,,,,,,,,,,,,,,,
2250,Cute Ribbon,,,,,,,,,,,,,,,,,,,,,,,
2251,Monk Hat,,,,,,,,,,,,,,,,,,,,,,,
2252,Wizard Hat,,,,,,,,,,,,,,,,,,,,,,,
2253,Sunflower,,,,,,,,,,,,,,,,,,,,,,,
2254,Angel Wing,,,,,,,,,,,,,,,,,,,,,,,
2255,Evil Wing,,,,,,,,,,,,,,,,,,,,,,,
2256,Majestic Goat,,,,,,,,,,,,,,,,,,,,,,,
2257,Unicorn Horn,,,,,,,,,,,,,,,,,,,,,,,
2258,Spiky Band,,,,,,,,,,,,,,,,,,,,,,,
2259,Mini Propeller,,,,,,,,,,,,,,,,,,,,,,,
2260,Mini Glasses,,,,,,,,,,,,,,,,,,,,,,,
2261,Army Cap,,,,,,,,,,,,,,,,,,,,,,,
2262,Clown Nose,,,,,,,,,,,,,,,,,,,,,,,
2263,Zorro Masque,,,,,,,,,,,,,,,,,,,,,,,
2264,Munak Hat,,,,,,,,,,,,,,,,,,,,,,,
2265,Gangster Mask,,,,,,,,,,,,,,,,,,,,,,,
2266,Iron Cain,,,,,,,,,,,,,,,,,,,,,,,
2267,Cigarette,,,,,,,,,,,,,,,,,,,,,,,
2268,Pipe,,,,,,,,,,,,,,,,,,,,,,,
2269,Romantic Flower,,,,,,,,,,,,,,,,,,,,,,,
2270,Romantic Leaf,,,,,,,,,,,,,,,,,,,,,,,
2271,Jack be Dandy,,,,,,,,,,,,,,,,,,,,,,,
2272,Stop Post,,,,,,,,,,,,,,,,,,,,,,,
2273,Doctor Band,,,,,,,,,,,,,,,,,,,,,,,
2274,Ghost Bandana,,,,,,,,,,,,,,,,,,,,,,,
2275,Red Bandana,,,,,,,,,,,,,,,,,,,,,,,
2276,Angled Glasses,,,,,,,,,,,,,,,,,,,,,,,
2277,Nurse Cap,,,,,,,,,,,,,,,,,,,,,,,
2278,Mr. Smile,,,,,,,,,,,,,,,,,,,,,,,
2279,Bomb Wick,,,,,,,,,,,,,,,,,,,,,,,
2280,Sakkat,,,,,,,,,,,,,,,,,,,,,,,
2281,Opera Masque,,,,,,,,,,,,,,,,,,,,,,,
2282,Halo,,,,,,,,,,,,,,,,,,,,,,,
2283,Ear Muffs,,,,,,,,,,,,,,,,,,,,,,,
2284,Antlers,,,,,,,,,,,,,,,,,,,,,,,
2285,Apple of Archer,,,,,,,,,,,,,,,,,,,,,,,
2286,Elven Ears,,,,,,,,,,,,,,,,,,,,,,,
2287,Pirate Bandana,,,,,,,,,,,,,,,,,,,,,,,
2288,Mr. Scream,,,,,,,,,,,,,,,,,,,,,,,
2289,Poo Poo Hat,,,,,,,,,,,,,,,,,,,,,,,
2290,Funeral Hat,,,,,,,,,,,,,,,,,,,,,,,
2291,Masquerade,,,,,,,,,,,,,,,,,,,,,,,
2292,Welding Mask,,,,,,,,,,,,,,,,,,,,,,,
2293,Pretend Murdered,,,,,,,,,,,,,,,,,,,,,,,
2294,Stellar,,,,,,,,,,,,,,,,,,,,,,,
2295,Blinker,,,,,,,,,,,,,,,,,,,,,,,
2296,Binoculars,,,,,,,,,,,,,,,,,,,,,,,
2297,Goblin Mask,,,,,,,,,,,,,,,,,,,,,,,
2298,Green Feeler,,,,,,,,,,,,,,,,,,,,,,,
2299,Orc Helm,,,,,,,,,,,,,,,,,,,,,,,
2301,Cotton Shirt,,,,,,,,,,,,,,,,,,,,,,,
2302,Cotton Shirt,,,,,,,,,,,,,,,,,,,,,,,
2303,Jacket,,,,,,,,,,,,,,,,,,,,,,,
2304,Jacket,,,,,,,,,,,,,,,,,,,,,,,
2305,Adventurer's Suit,,,,,,,,,,,,,,,,,,,,,,,
2306,Adventurer's Suit,,,,,,,,,,,,,,,,,,,,,,,
2307,Mantle,,,,,,,,,,,,,,,,,,,,,,,
2308,Mantle,,,,,,,,,,,,,,,,,,,,,,,
2309,Coat,,,,,,,,,,,,,,,,,,,,,,,
2310,Coat,,,,,,,,,,,,,,,,,,,,,,,
2311,Mink Coat,,,,,,,,,,,,,,,,,,,,,,,
2312,Padded Armor,,,,,,,,,,,,,,,,,,,,,,,
2313,Padded Armor,,,,,,,,,,,,,,,,,,,,,,,
2314,Chain Mail,,,,,,,,,,,,,,,,,,,,,,,
2315,Chain Mail,,,,,,,,,,,,,,,,,,,,,,,
2316,Full Plate,,,,,,,,,,,,,,,,,,,,,,,
2317,Full Plate,,,,,,,,,,,,,,,,,,,,,,,
2318,Lord's Clothes,,,,,,,,,,,,,,,,,,,,,,,
2319,Glittering Jacket,,,,,,,,,,,,,,,,,,,,,,,
2320,Formal Suit,,,,,,,,,,,,,,,,,,,,,,,
2321,Silk Robe,,,,,,,,,,,,,,,,,,,,,,,
2322,Silk Robe,,,,,,,,,,,,,,,,,,,,,,,
2323,Scapulare,,,,,,,,,,,,,,,,,,,,,,,
2324,Scapulare,,,,,,,,,,,,,,,,,,,,,,,
2325,Saint's Robe,,,,,,,,,,,,,,,,,,,,,,,
2326,Saint's Robe,,,,,,,,,,,,,,,,,,,,,,,
2327,Holy Robe,,,,,,,,,,,,,,,,,,,,,,,
2328,Wooden Mail,,,,,,,,,,,,,,,,,,,,,,,
2329,Wooden Mail,,,,,,,,,,,,,,,,,,,,,,,
2330,Tights,,,,,,,,,,,,,,,,,,,,,,,
2331,Tights,,,,,,,,,,,,,,,,,,,,,,,
2332,Silver Robe,,,,,,,,,,,,,,,,,,,,,,,
2333,Silver Robe,,,,,,,,,,,,,,,,,,,,,,,
2334,Mage Coat,,,,,,,,,,,,,,,,,,,,,,,
2335,Thief Clothes,,,,,,,,,,,,,,,,,,,,,,,
2336,Thief Clothes,,,,,,,,,,,,,,,,,,,,,,,
2337,Ninja Suit,,,,,,,,,,,,,,,,,,,,,,,
2338,Wedding Dress,,,,,,,,,,,,,,,,,,,,,,,
2339,Pantie,,,,,,,,,,,,,,,,,,,,,,,
2340,Novice Breastplate,,,,,,,,,,,,,,,,,,,,,,,
2341,Legion Plate Armor,,,,,,,,,,,,,,,,,,,,,,,
2342,Legion Plate Armor,,,,,,,,,,,,,,,,,,,,,,,
2343,Robe of Cast,,,,,,,,,,,,,,,,,,,,,,,
2344,Lucius's Fierce Armor of Volcano,,,,,,,,,,,,,,,,,,,,,,,
2345,Lucius's Fierce Armor of Volcano,,,,,,,,,,,,,,,,,,,,,,,
2346,Saphien's Armor of Ocean,,,,,,,,,,,,,,,,,,,,,,,
2347,Saphien's Armor of Ocean,,,,,,,,,,,,,,,,,,,,,,,
2348,Aebecee's Raging Typhoon Armor,,,,,,,,,,,,,,,,,,,,,,,
2349,Aebecee's Raging Typhoon Armor,,,,,,,,,,,,,,,,,,,,,,,
2350,Claytos Cracking Earth Armor,,,,,,,,,,,,,,,,,,,,,,,
2351,Claytos Cracking Earth Armor,,,,,,,,,,,,,,,,,,,,,,,
2352,Tattered Novice Ninja Suit,,,,,,,,,,,,,,,,,,,,,,,
2353,Odin's Blessing,,,,,,,,,,,,,,,,,,,,,,,
2354,Goibne's Armor,,,,,,,,,,,,,,,,,,,,,,,
2355,Angelic Protection,,,,,,,,,,,,,,,,,,,,,,,
2356,Blessed Holy Robe,,,,,,,,,,,,,,,,,,,,,,,
2357,Valkyrian Armor,,,,,,,,,,,,,,,,,,,,,,,
2358,Angel's Dress,,,,,,,,,,,,,,,,,,,,,,,
2359,Ninja Suit,,,,,,,,,,,,,,,,,,,,,,,
2360,Robe of Cast,,,,,,,,,,,,,,,,,,,,,,,
2364,Meteo Plate Armor,,,,,,,,,,,,,,,,,,,,,,,
2365,Orleans's Gown,,,,,,,,,,,,,,,,,,,,,,,
2366,Divine Cloth,,,,,,,,,,,,,,,,,,,,,,,
2367,Sniping Suit,,,,,,,,,,,,,,,,,,,,,,,
2368,Golden Armor,,,,,,,,,,,,,,,,,,,,,,,
2369,Freyja Overcoat,,,,,,,,,,,,,,,,,,,,,,,
2370,Used Mage Coat,,,,,,,,,,,,,,,,,,,,,,,
2371,Pantie,,,,,,,,,,,,,,,,,,,,,,,
2372,Mage Coat,,,,,,,,,,,,,,,,,,,,,,,
2373,Holy Robe,,,,,,,,,,,,,,,,,,,,,,,
2374,Diabolus Robe,,,,,,,,,,,,,,,,,,,,,,,
2375,Diabolus Armor,,,,,,,,,,,,,,,,,,,,,,,
2376,Assaulter Plate,,,,,,,,,,,,,,,,,,,,,,,
2377,Elite Engineer Armor,,,,,,,,,,,,,,,,,,,,,,,
2378,Assassin Robe,,,,,,,,,,,,,,,,,,,,,,,
2379,Warlock's Battle Robe,,,,,,,,,,,,,,,,,,,,,,,
2380,Medic's Robe,,,,,,,,,,,,,,,,,,,,,,,
2381,Elite Archer Suit,,,,,,,,,,,,,,,,,,,,,,,
2382,Elite Shooter Suit,,,,,,,,,,,,,,,,,,,,,,,
2383,Brynhild,,,,,,,,,,,,,,,,,,,,,,,
2384,Spiritual Tunic,,,,,,,,,,,,,,,,,,,,,,,
2385,Recuperative Armor,,,,,,,,,,,,,,,,,,,,,,,
2386,Chameleon Armor,2000,BF_MAGIC,"\""{specialeffect2 EF_ENERGYCOAT;}\""; if( BaseClass==Job_Mage||BaseClass==Job_Archer||BaseClass==Job_Acolyte ) bonus bMdef",5; else if( BaseClass==Job_Swordman||BaseClass==Job_Merchant||BaseClass==Job_Thief ) bonus bDef,"3;""",NULL,NULL,,,,,,,,,,,,,,,,
2387,Sprint Mail,NULL,,,,,,,,,,,,,,,,,,,,,,
2388,Kandura,,,,,,,,,,,,,,,,,,,,,,,
2389,Armor of Naga,10000,BF_WEAPON,"\""{specialeffect2 EF_ENHANCE;}\"";""",NULL,NULL,,,,,,,,,,,,,,,,,,
2390,Improved Tights,,,,,,,,,,,,,,,,,,,,,,,
2391,Life Link,,,,,,,,,,,,,,,,,,,,,,,
2392,Old Green Pantie,"1;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
2393,Novice Adventurer's Suit,,,,,,,,,,,,,,,,,,,,,,,
2394,Glorious Suit,,,,,,,,,,,,,,,,,,,,,,,
2395,Glorious Popularized Suit,,,,,,,,,,,,,,,,,,,,,,,
2396,Glorious Mass-Production Suit,,,,,,,,,,,,,,,,,,,,,,,
2397,Incredible Event Resignation Coat,,,,,,,,,,,,,,,,,,,,,,,
2398,Sniping Suit,,,,,,,,,,,,,,,,,,,,,,,
2399,Dragon Vest,,,,,,,,,,,,,,,,,,,,,,,
2401,Sandals,,,,,,,,,,,,,,,,,,,,,,,
2402,Sandals,,,,,,,,,,,,,,,,,,,,,,,
2403,Shoes,,,,,,,,,,,,,,,,,,,,,,,
2404,Shoes,,,,,,,,,,,,,,,,,,,,,,,
2405,Boots,,,,,,,,,,,,,,,,,,,,,,,
2406,Boots,,,,,,,,,,,,,,,,,,,,,,,
2407,Crystal Pumps,,,,,,,,,,,,,,,,,,,,,,,
2408,Shackles,,,,,,,,,,,,,,,,,,,,,,,
2409,High Heels,,,,,,,,,,,,,,,,,,,,,,,
2410,Sleipnir,,,,,,,,,,,,,,,,,,,,,,,
2411,Greaves,,,,,,,,,,,,,,,,,,,,,,,
2412,Greaves,,,,,,,,,,,,,,,,,,,,,,,
2413,Safety Boots,,,,,,,,,,,,,,,,,,,,,,,
2414,Novice Slippers,,,,,,,,,,,,,,,,,,,,,,,
2415,Bunny Slipper,,,,,,,,,,,,,,,,,,,,,,,
2416,Novice Shoes,,,,,,,,,,,,,,,,,,,,,,,
2417,Fricco's Shoes,,,,,,,,,,,,,,,,,,,,,,,
2418,Vidar's Boots,,,,,,,,,,,,,,,,,,,,,,,
2419,Goibne's Greaves,,,,,,,,,,,,,,,,,,,,,,,
2420,Angel's Reincarnation,,,,,,,,,,,,,,,,,,,,,,,
2421,Valkyrian Shoes,,,,,,,,,,,,,,,,,,,,,,,
2422,High Fashion Sandals,,,,,,,,,,,,,,,,,,,,,,,
2423,Variant Shoes,,,,,,,,,,,,,,,,,,,,,,,
2424,Tidal Shoes,,,,,,,,,,,,,,,,,,,,,,,
2425,Black Leather Boots,,,,,,,,,,,,,,,,,,,,,,,
2426,Shadow Walk,100,BF_MAGIC,0; } else bonus5 bAutoSpellWhenHit,"\""AS_CLOAKING\""","getskilllv(\""AS_CLOAKING\"")",100,BF_MAGIC,"0;""",NULL,NULL,,,,,,,,,,,,,
2427,Golden Shoes,,,,,,,,,,,,,,,,,,,,,,,
2429,Iron Boots,,,,,,,,,,,,,,,,,,,,,,,
2430,Iron Boots,,,,,,,,,,,,,,,,,,,,,,,
2431,Valley Shoes,,,,,,,,,,,,,,,,,,,,,,,
2432,High Heels,,,,,,,,,,,,,,,,,,,,,,,
2433,Diabolus Boots,,,,,,,,,,,,,,,,,,,,,,,
2434,Black Leather Boots,,,,,,,,,,,,,,,,,,,,,,,
2435,Battle Greaves,,,,,,,,,,,,,,,,,,,,,,,
2436,Combat Boots,,,,,,,,,,,,,,,,,,,,,,,
2437,Battle Boots,,,,,,,,,,,,,,,,,,,,,,,
2438,Paw Of Cat,,,,,,,,,,,,,,,,,,,,,,,
2439,Refresh Shoes,,,,,,,,,,,,,,,,,,,,,,,
2440,Sprint Shoes,,,,,,,,,,,,,,,,,,,,,,,
2441,Beach Sandals,,,,,,,,,,,,,,,,,,,,,,,
2442,Red Stocking Boots,"1;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
2443,Fisher's Boots,,,,,,,,,,,,,,,,,,,,,,,
2444,Glorious Shoes,NULL,NULL,,,,,,,,,,,,,,,,,,,,,
2445,Glorious Popularized Shoes,,,,,,,,,,,,,,,,,,,,,,,
2446,Glorious Mass-Production Shoes,,,,,,,,,,,,,,,,,,,,,,,
2447,Army Boots,,,,,,,,,,,,,,,,,,,,,,,
2448,Air Boss,,,,,,,,,,,,,,,,,,,,,,,
2449,Variant Shoes,,,,,,,,,,,,,,,,,,,,,,,
2450,Vital Tree Shoes,,,,,,,,,,,,,,,,,,,,,,,
2501,Hood,,,,,,,,,,,,,,,,,,,,,,,
2502,Hood,,,,,,,,,,,,,,,,,,,,,,,
2503,Muffler,,,,,,,,,,,,,,,,,,,,,,,
2504,Muffler,,,,,,,,,,,,,,,,,,,,,,,
2505,Manteau,,,,,,,,,,,,,,,,,,,,,,,
2506,Manteau,,,,,,,,,,,,,,,,,,,,,,,
2507,Ancient Cape,,,,,,,,,,,,,,,,,,,,,,,
2508,Ragamuffin Manteau,,,,,,,,,,,,,,,,,,,,,,,
2509,Survivor's Manteau,,,,,,,,,,,,,,,,,,,,,,,
2510,Somber Novice Hood,,,,,,,,,,,,,,,,,,,,,,,
2511,Skeleton Manteau,,,,,,,,,,,,,,,,,,,,,,,
2512,Novice Manteau,,,,,,,,,,,,,,,,,,,,,,,
2513,Heavenly Maiden Robe,,,,,,,,,,,,,,,,,,,,,,,
2514,Pauldron,,,,,,,,,,,,,,,,,,,,,,,
2515,Eagle Wing,,,,,,,,,,,,,,,,,,,,,,,
2516,Falcon Muffler,,,,,,,,,,,,,,,,,,,,,,,
2517,Vali's Manteau,,,,,,,,,,,,,,,,,,,,,,,
2518,Morpheus's Shawl,,,,,,,,,,,,,,,,,,,,,,,
2519,Morrigane's Manteau,,,,,,,,,,,,,,,,,,,,,,,
2520,Goibne's Spaulders,,,,,,,,,,,,,,,,,,,,,,,
2521,Angelic Cardigan,,,,,,,,,,,,,,,,,,,,,,,
2522,Undershirt,,,,,,,,,,,,,,,,,,,,,,,
2523,Undershirt,,,,,,,,,,,,,,,,,,,,,,,
2524,Valkyrian Manteau,,,,,,,,,,,,,,,,,,,,,,,
2525,Ancient Cape,,,,,,,,,,,,,,,,,,,,,,,
2526,Coat of Dragon Scale,,,,,,,,,,,,,,,,,,,,,,,
2527,Dragon Breath,,,,,,,,,,,,,,,,,,,,,,,
2528,Wool Scarf,,,,,,,,,,,,,,,,,,,,,,,
2529,Rider Insignia,,,,,,,,,,,,,,,,,,,,,,,
2530,Rider Insignia,,,,,,,,,,,,,,,,,,,,,,,
2531,Ulfhedinn,NULL,NULL,,,,,,,,,,,,,,,,,,,,,
2532,Mithril Magic Cape,BF_MAGIC,"0;""",NULL,NULL,,,,,,,,,,,,,,,,,,,
2534,Ruffler,,,,,,,,,,,,,,,,,,,,,,,
2535,Cloak Of Survival,,,,,,,,,,,,,,,,,,,,,,,
2536,Skin of Ventus,,,,,,,,,,,,,,,,,,,,,,,
2537,Diabolus Manteau,,,,,,,,,,,,,,,,,,,,,,,
2538,Captain's Manteau,,,,,,,,,,,,,,,,,,,,,,,
2539,Commander's Manteau,,,,,,,,,,,,,,,,,,,,,,,
2540,Sheriff's Manteau,,,,,,,,,,,,,,,,,,,,,,,
2541,Asprika,NULL,NULL,,,,,,,,,,,,,,,,,,,,,
2542,Flame Manteau of Naght Sieger,,,,,,,,,,,,,,,,,,,,,,,
2543,Sylphid Manteau,,,,,,,,,,,,,,,,,,,,,,,
2544,Leather of Tendrilion,,,,,,,,,,,,,,,,,,,,,,,
2545,Musika,NULL,NULL,,,,,,,,,,,,,,,,,,,,,
2546,Beach Manteau,,,,,,,,,,,,,,,,,,,,,,,
2547,Cheap Undershirt,,,,,,,,,,,,,,,,,,,,,,,
2548,Neo Muffler,,,,,,,,,,,,,,,,,,,,,,,
2549,Glorious Muffler,,,,,,,,,,,,,,,,,,,,,,,
2550,Fisher's Muffler,,,,,,,,,,,,,,,,,,,,,,,
2551,Crest of the Rider,,,,,,,,,,,,,,,,,,,,,,,
2552,Mithril Magic Manteau,BF_MAGIC,"0;""",NULL,NULL,,,,,,,,,,,,,,,,,,,
2553,Dragon Manteau,,,,,,,,,,,,,,,,,,,,,,,
2554,Nydhorgg's Shadow Garb,,,,,,,,,,,,,,,,,,,,,,,
2601,Ring,,,,,,,,,,,,,,,,,,,,,,,
2602,Earring,,,,,,,,,,,,,,,,,,,,,,,
2603,Necklace,,,,,,,,,,,,,,,,,,,,,,,
2604,Glove,,,,,,,,,,,,,,,,,,,,,,,
2605,Brooch,,,,,,,,,,,,,,,,,,,,,,,
2607,Clip,,,,,,,,,,,,,,,,,,,,,,,
2608,Rosary,,,,,,,,,,,,,,,,,,,,,,,
2609,Skull Ring,,,,,,,,,,,,,,,,,,,,,,,
2610,Gold Ring,,,,,,,,,,,,,,,,,,,,,,,
2611,Silver Ring,,,,,,,,,,,,,,,,,,,,,,,
2612,Flower Ring,,,,,,,,,,,,,,,,,,,,,,,
2613,Diamond Ring,,,,,,,,,,,,,,,,,,,,,,,
2614,Eye of Dullahan,,,,,,,,,,,,,,,,,,,,,,,
2615,Safety Ring,,,,,,,,,,,,,,,,,,,,,,,
2616,Critical Ring,,,,,,,,,,,,,,,,,,,,,,,
2617,Celebrant's Mitten,,,,,,,,,,,,,,,,,,,,,,,
2618,Matyr's Leash,,,,,,,,,,,,,,,,,,,,,,,
2619,Bow Thimble,,,,,,,,,,,,,,,,,,,,,,,
2620,Rogue's Treasure,,,,,,,,,,,,,,,,,,,,,,,
2621,Ring,,,,,,,,,,,,,,,,,,,,,,,
2622,Earring,,,,,,,,,,,,,,,,,,,,,,,
2623,Necklace,,,,,,,,,,,,,,,,,,,,,,,
2624,Glove,,,,,,,,,,,,,,,,,,,,,,,
2625,Brooch,,,,,,,,,,,,,,,,,,,,,,,
2626,Rosary,,,,,,,,,,,,,,,,,,,,,,,
2627,Belt,,,,,,,,,,,,,,,,,,,,,,,
2628,Novice Armlet,,,,,,,,,,,,,,,,,,,,,,,
2629,Megingjard,,,,,,,,,,,,,,,,,,,,,,,
2630,Brisingamen,,,,,,,,,,,,,,,,,,,,,,,
2631,Celebration Ring,,,,,,,,,,,,,,,,,,,,,,,
2634,Wedding Ring,"1;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
2635,Wedding Ring,"1;""",NULL,NULL,,,,,,,,,,,,,,,,,,,,
2636,Gold Christmas Ring,,,,,,,,,,,,,,,,,,,,,,,
2637,Silver Christmas Ring,,,,,,,,,,,,,,,,,,,,,,,
2638,Sacred Incense,,,,,,,,,,,,,,,,,,,,,,,
2639,Occult Incense,,,,,,,,,,,,,,,,,,,,,,,
2640,Kafra Ring,,,,,,,,,,,,,,,,,,,,,,,
